[INFO] [1775394640.952414052] [Ground]: ros2 node launch success:Ground!
[INFO] [1775394646.592248494] [Ground]: 发送 scan_all 成功
[INFO] [1775394646.596041656] [Ground]: scan_all 响应成功 → 回复：scan_all
[INFO] [1775394646.729520121] [Ground]: MCU2 send back: Takeoffok
[INFO] [1775394646.932909106] [Ground]: MCU2 send back: +00000+00000+00000
[INFO] [1775394647.230261241] [Ground]: MCU2 send back: +00000+00000+01000
[INFO] [1775394649.824359861] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394649.944516295] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.066243665] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.185115361] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.305315188] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.426067084] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.546759239] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.669441133] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.787577941] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394650.906561136] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.028717425] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.147119191] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.267606481] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.388003208] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.508349279] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.628892637] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.748589137] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.869109034] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394651.988970318] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.110449896] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.229399332] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.352059952] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.469295695] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.591596239] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.710372358] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.830367902] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394652.952597575] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.071125340] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.192128667] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.311264585] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.432181889] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.551875900] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.672639553] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.792338356] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394653.913801523] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.034652445] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.153813169] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.274059877] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.393215247] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.514478692] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.634279820] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.753973150] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.873926678] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394654.994454643] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.114361746] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.234647489] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.355326751] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.476429464] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.595222965] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.715786296] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.836238167] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394655.957021855] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394656.076077300] [Ground]: MCU2 send back: Gdoing*
[INFO] [1775394656.196267765] [Ground]: MCU2 send back: Gdoing*
