[INFO] [1774533194.790818245] [Ground]: ros2 node launch success:Ground!
[INFO] [1774533199.158907563] [Ground]: G+00230-00049+00270 发送成功 → 飞行站已调用：G+00230-00049+00270服务
[INFO] [1774533199.187792137] [Ground]: MCU2 send back: +00230-00049+00270
[INFO] [1774533211.130842245] [Ground]: G-03769-00051+00270 发送成功 → 飞行站已调用：G-03769-00051+00270服务
[INFO] [1774533211.157885806] [Ground]: MCU2 send back: -03769-00051+00270
[INFO] [1774533211.620255649] [Ground]: G-01762-02048+00268 发送成功 → 飞行站已调用：G-01762-02048+00268服务
[INFO] [1774533211.646762739] [Ground]: MCU2 send back: -01762-02048+00268
[INFO] [1774533212.106015591] [Ground]: G-01766+01950+00269 发送成功 → 飞行站已调用：G-01766+01950+00269服务
[INFO] [1774533212.143170973] [Ground]: MCU2 send back: -01766+01950+00269
[INFO] [1774533212.465911114] [Ground]: G+00235-00049+00269 发送成功 → 飞行站已调用：G+00235-00049+00269服务
[INFO] [1774533212.494994092] [Ground]: MCU2 send back: +00235-00049+00269
[INFO] [1774533212.981203959] [Ground]: G-01765-00047+01567 发送成功 → 飞行站已调用：G-01765-00047+01567服务
[INFO] [1774533213.007484036] [Ground]: MCU2 send back: -01765-00047+01567
[INFO] [1774533213.379414147] [Ground]: G-01765-00047-01030 发送成功 → 飞行站已调用：G-01765-00047-01030服务
[INFO] [1774533213.404092343] [Ground]: MCU2 send back: -01765-00047-01030
[INFO] [1774533227.993679432] [Ground]: gopos 发送成功 → 飞行站已调用：gopos服务
[INFO] [1774533228.447548381] [Ground]: gopos 发送成功 → 飞行站已调用：gopos服务
[INFO] [1774533228.678642864] [Ground]: gopos 发送成功 → 飞行站已调用：gopos服务
